stop_id,stop_name,similar_stop_id,similar_stop_name
S011000005400000,道職員住宅前（稚内市）,S0110000054,道職員住宅前（稚内市）
S0110000055,緑五丁目,S0110000055,緑五丁目
S011000005500000,緑五丁目,S0110000055,緑五丁目
S0110000056,緑六丁目,S0110000056,緑六丁目
S011000005600000,緑六丁目,S0110000056,緑六丁目
S0110000057,緑ニュータウン,S0110000057,緑ニュータウン
S011000005700000,緑ニュータウン,S0110000057,緑ニュータウン
S0110000058,坂の下,S0110000058,坂の下
S011000005800000,坂の下,S0110000058,坂の下
S0110000059,中山宅前,S0110000059,中山宅前
S011000005900000,中山宅前,S0110000059,中山宅前
S0110000060,西浜会館前,S0110000060,西浜会館前
S011000006000000,西浜会館前,S0110000060,西浜会館前
S0110000061,米山宅前,S0110000061,米山宅前
S011000006100000,米山宅前,S0110000061,米山宅前
S0110000062,香林宅前,S0110000062,香林宅前
S011000006200000,香林宅前,S0110000062,香林宅前
S0110000063,桜井宅前,S0110000063,桜井宅前
S011000006300000,桜井宅前,S0110000063,桜井宅前
S0110000064,田村宅前,S0110000064,田村宅前
S011000006400000,田村宅前,S0110000064,田村宅前
S0110000065,豊浜,S0110000065,豊浜
S011000006500000,豊浜,S0110000065,豊浜
S0110000066,吉田宅前,S0110000066,吉田宅前
S011000006600000,吉田宅前,S0110000066,吉田宅前
S0110000067,伊勢宅前,S0110000067,伊勢宅前
S011000006700000,伊勢宅前,S0110000067,伊勢宅前
S0110000068,富士見園前,S0110000068,富士見園前
S011000006800000,富士見園前,S0110000068,富士見園前
S0110000069,富士見五丁目,S0110000069,富士見五丁目
S011000006900000,富士見五丁目,S0110000069,富士見五丁目
S0110000070,富士見四丁目,S0110000070,富士見四丁目
S011000007000000,富士見四丁目,S0110000070,富士見四丁目
S0110000071,宗谷パレス前,S0110000071,宗谷パレス前
S011000007100000,宗谷パレス前,S0110000071,宗谷パレス前
S0110000072,稚内温泉前,S0110000072,稚内温泉前
S011000007200000,稚内温泉前,S0110000072,稚内温泉前
S0110000073,富士見三丁目,S0110000073,富士見三丁目
S011000007300000,富士見三丁目,S0110000073,富士見三丁目
S0110000074,富士見二丁目,S0110000074,富士見二丁目
S011000007400000,富士見二丁目,S0110000074,富士見二丁目
S0110000075,富士見一丁目,S0110000075,富士見一丁目
S011000007500000,富士見一丁目,S0110000075,富士見一丁目
S0110000076,ノシャップ五丁目,S0110000076,ノシャップ五丁目
S011000007600000,ノシャップ五丁目,S0110000076,ノシャップ五丁目
S0110000077,ノシャップ四丁目,S0110000077,ノシャップ四丁目
S011000007700000,ノシャップ四丁目,S0110000077,ノシャップ四丁目
S0110000078,ノシャップ三丁目,S0110000078,ノシャップ三丁目
S011000007800000,ノシャップ三丁目,S0110000078,ノシャップ三丁目
S0110000079,ノシャップ,S0110000079,ノシャップ
S011000007900000,ノシャップ,S0110000079,ノシャップ
S011000007900001,ノシャップ,S0110000079,ノシャップ
S0110000080,ノシャップ一丁目,S0110000080,ノシャップ一丁目
S011000008000000,ノシャップ一丁目,S0110000080,ノシャップ一丁目
S011000008000001,ノシャップ一丁目,S0110000080,ノシャップ一丁目
S0110000081,恵比須五丁目,S0110000081,恵比須五丁目
S011000008100000,恵比須五丁目,S0110000081,恵比須五丁目
S011000008100001,恵比須五丁目,S0110000081,恵比須五丁目
S0110000082,恵比須四丁目,S0110000082,恵比須四丁目
S011000008200000,恵比須四丁目,S0110000082,恵比須四丁目
S011000008200001,恵比須四丁目,S0110000082,恵比須四丁目
S0110000083,恵比須三丁目,S0110000083,恵比須三丁目
S011000008300000,恵比須三丁目,S0110000083,恵比須三丁目
S011000008300001,恵比須三丁目,S0110000083,恵比須三丁目
S0110000084,恵比須一丁目,S0110000084,恵比須一丁目
S011000008400000,恵比須一丁目,S0110000084,恵比須一丁目
S011000008400001,恵比須一丁目,S0110000084,恵比須一丁目
S0110000085,稚中前,S0110000085,稚中前
S011000008500000,稚中前,S0110000085,稚中前
S011000008500001,稚中前,S0110000085,稚中前
S0110000086,宝来四丁目,S0110000086,宝来四丁目
S011000008600000,宝来四丁目,S0110000086,宝来四丁目
S011000008600001,宝来四丁目,S0110000086,宝来四丁目
S0110000087,宝来三丁目,S0110000087,宝来三丁目
S011000008700000,宝来三丁目,S0110000087,宝来三丁目
S011000008700001,宝来三丁目,S0110000087,宝来三丁目
S0110000088,宝来二丁目,S0110000088,宝来二丁目
S011000008800000,宝来二丁目,S0110000088,宝来二丁目
S011000008800001,宝来二丁目,S0110000088,宝来二丁目
S0110000089,大黒三丁目［市内線］,S0110000089,大黒三丁目［市内線］
S011000008900000,大黒三丁目［市内線］,S0110000089,大黒三丁目［市内線］
S011000008900001,大黒三丁目［市内線］,S0110000089,大黒三丁目［市内線］
S0110000090,大黒五丁目［市内線］,S0110000090,大黒五丁目［市内線］
S011000009000000,大黒五丁目［市内線］,S0110000090,大黒五丁目［市内線］
S011000009000001,大黒五丁目［市内線］,S0110000090,大黒五丁目［市内線］
S0110000091,潮見四丁目,S0110000091,潮見四丁目
S011000009100000,潮見四丁目,S0110000091,潮見四丁目
S011000009100001,潮見四丁目,S0110000091,潮見四丁目
S0110000092,稚内建設管理部前,S0110000092,稚内建設管理部前
S011000009200000,稚内建設管理部前,S0110000092,稚内建設管理部前
S0110000093,声問二丁目,S0110000093,声問二丁目
