stop_id,stop_name,similar_stop_id,similar_stop_name
S011900008600000,南麻町,S0119000086,南麻町
S0119000087,５線［南麻町］,S0119000087,５線［南麻町］
S011900008700000,５線［南麻町］,S0119000087,５線［南麻町］
S0119000088,６線［南大沼］,S0119000088,６線［南大沼］
S011900008800000,６線［南大沼］,S0119000088,６線［南大沼］
S0119000089,７線［南大沼］,S0119000089,７線［南大沼］
S011900008900000,７線［南大沼］,S0119000089,７線［南大沼］
S0119000090,８線［南大沼］,S0119000090,８線［南大沼］
S011900009000000,８線［南大沼］,S0119000090,８線［南大沼］
S0119000091,９線［南大沼］,S0119000091,９線［南大沼］
S011900009100000,９線［南大沼］,S0119000091,９線［南大沼］
S0119000092,１号,S0119000092,１号
S011900009200000,１号,S0119000092,１号
S0119000093,２号,S0119000093,２号
S011900009300000,２号,S0119000093,２号
S0119000094,３号,S0119000094,３号
S011900009400000,３号,S0119000094,３号
S0119000095,４号,S0119000095,４号
S011900009500000,４号,S0119000095,４号
S0119000096,５号,S0119000096,５号
S011900009600000,５号,S0119000096,５号
S0119000097,６号,S0119000097,６号
S011900009700000,６号,S0119000097,６号
S0119000098,７号,S0119000098,７号
S011900009800000,７号,S0119000098,７号
S0119000099,東町,S0119000099,東町
S011900009900000,東町,S0119000099,東町
S0119000100,春日町,S0119000100,春日町
S011900010000000,春日町,S0119000100,春日町
S0119000101,星野農場,S0119000101,星野農場
S011900010100000,星野農場,S0119000101,星野農場
S0119000102,西入口,S0119000102,西入口
S011900010200000,西入口,S0119000102,西入口
S0119000103,八幡丘,S0119000103,八幡丘
S011900010300000,八幡丘,S0119000103,八幡丘
S0119000104,北八幡丘,S0119000104,北八幡丘
S011900010400000,北八幡丘,S0119000104,北八幡丘
S0119000105,東八幡丘,S0119000105,東八幡丘
S011900010500000,東八幡丘,S0119000105,東八幡丘
S0119000106,布礼別旧道,S0119000106,布礼別旧道
S011900010600000,布礼別旧道,S0119000106,布礼別旧道
S0119000107,西富丘,S0119000107,西富丘
S011900010700000,西富丘,S0119000107,西富丘
S0119000108,東富丘,S0119000108,東富丘
S011900010800000,東富丘,S0119000108,東富丘
S0119000109,西布礼別,S0119000109,西布礼別
S011900010900000,西布礼別,S0119000109,西布礼別
S0119000110,布礼別小学校,S0119000110,布礼別小学校
S011900011000000,布礼別小学校,S0119000110,布礼別小学校
S0119000111,布礼別,S0119000111,布礼別
S011900011100000,布礼別,S0119000111,布礼別
S0119000112,東布礼別,S0119000112,東布礼別
S011900011200000,東布礼別,S0119000112,東布礼別
S0119000113,布礼別会館,S0119000113,布礼別会館
S011900011300000,布礼別会館,S0119000113,布礼別会館
S0119000114,南布礼別,S0119000114,南布礼別
S011900011400000,南布礼別,S0119000114,南布礼別
S0119000115,北１線,S0119000115,北１線
S011900011500000,北１線,S0119000115,北１線
S0119000116,麓郷,S0119000116,麓郷
S011900011600000,麓郷,S0119000116,麓郷
