stop_id,stop_name,similar_stop_id,similar_stop_name
S011100010500000,中標津町役場前,S0111000105,中標津町役場前
S0111000106,道立ゆめの森公園入口,S0111000106,道立ゆめの森公園入口
S011100010600000,道立ゆめの森公園入口,S0111000106,道立ゆめの森公園入口
S0111000107,中標津空港,S0111000107,中標津空港
S011100010700000,中標津空港,S0111000107,中標津空港
S0111000108,明郷,S0111000108,明郷
S011100010800000,明郷,S0111000108,明郷
S0111000109,風連,S0111000109,風連
S011100010900000,風連,S0111000109,風連
S0111000110,旧別海温泉前,S0111000110,旧別海温泉前
S011100011000000,旧別海温泉前,S0111000110,旧別海温泉前
S0111000111,イーストタウン寿,S0111000111,イーストタウン寿
S011100011100000,イーストタウン寿,S0111000111,イーストタウン寿
S0111000112,寿町,S0111000112,寿町
S011100011200000,寿町,S0111000112,寿町
S0111000113,緑町,S0111000113,緑町
S011100011300000,緑町,S0111000113,緑町
S0111000114,競技場入口（別海町）,S0111000114,競技場入口（別海町）
S011100011400000,競技場入口（別海町）,S0111000114,競技場入口（別海町）
S0111000115,川上町,S0111000115,川上町
S011100011500000,川上町,S0111000115,川上町
S0111000116,別海町役場前,S0111000116,別海町役場前
S011100011600000,別海町役場前,S0111000116,別海町役場前
S0111000117,町立別海病院,S0111000117,町立別海病院
S011100011700000,町立別海病院,S0111000117,町立別海病院
S0111000118,信金前（別海町）,S0111000118,信金前（別海町）
S011100011800000,信金前（別海町）,S0111000118,信金前（別海町）
S0111000119,常盤,S0111000119,常盤
S011100011900000,常盤,S0111000119,常盤
S0111000120,宮舞,S0111000120,宮舞
S011100012000000,宮舞,S0111000120,宮舞
S0111000121,平糸,S0111000121,平糸
S011100012100000,平糸,S0111000121,平糸
S0111000122,公住前（別海町）,S0111000122,公住前（別海町）
S011100012200000,公住前（別海町）,S0111000122,公住前（別海町）
S0111000123,協和牧場,S0111000123,協和牧場
S011100012300000,協和牧場,S0111000123,協和牧場
S0111000124,協和,S0111000124,協和
S011100012400000,協和,S0111000124,協和
S0111000125,公社前（中標津町）,S0111000125,公社前（中標津町）
S011100012500000,公社前（中標津町）,S0111000125,公社前（中標津町）
S0111000126,桜ヶ丘,S0111000126,桜ヶ丘
S011100012600000,桜ヶ丘,S0111000126,桜ヶ丘
S0111000127,東武サウスヒルズ前,S0111000127,東武サウスヒルズ前
S011100012700000,東武サウスヒルズ前,S0111000127,東武サウスヒルズ前
S0111000128,町立病院入口（中標津町）,S0111000128,町立病院入口（中標津町）
S011100012800000,町立病院入口（中標津町）,S0111000128,町立病院入口（中標津町）
S0111000129,南町西１１条,S0111000129,南町西１１条
S011100012900000,南町西１１条,S0111000129,南町西１１条
S0111000130,中標津高校前,S0111000130,中標津高校前
S011100013000000,中標津高校前,S0111000130,中標津高校前
S0111000131,西４条通,S0111000131,西４条通
S011100013100000,西４条通,S0111000131,西４条通
S0111000132,中央十字街,S0111000132,中央十字街
S011100013200000,中央十字街,S0111000132,中央十字街
S0111000133,明治町三丁目,S0111000133,明治町三丁目
S011100013300000,明治町三丁目,S0111000133,明治町三丁目
S0111000134,根室高校前,S0111000134,根室高校前
S011100013400000,根室高校前,S0111000134,根室高校前
S0111000135,教員住宅前（根室市）,S0111000135,教員住宅前（根室市）
S011100013500000,教員住宅前（根室市）,S0111000135,教員住宅前（根室市）
S0111000136,新茶屋前,S0111000136,新茶屋前
S011100013600000,新茶屋前,S0111000136,新茶屋前
S0111000137,友知,S0111000137,友知
S011100013700000,友知,S0111000137,友知
S0111000138,ゴルフ場前,S0111000138,ゴルフ場前
S011100013800000,ゴルフ場前,S0111000138,ゴルフ場前
S0111000140,双沖一丁目,S0111000140,双沖一丁目
S011100014000000,双沖一丁目,S0111000140,双沖一丁目
S0111000141,双沖入口,S0111000141,双沖入口
S011100014100000,双沖入口,S0111000141,双沖入口
