stop_id,stop_name,similar_stop_id,similar_stop_name
400_01,羅臼診療所前,400_01,羅臼診療所前
400_02,羅臼診療所前,400_01,羅臼診療所前
401_01,羅臼営業所,401_01,羅臼営業所
410_01,海の公園入口,410_01,海の公園入口
410_02,海の公園入口,410_01,海の公園入口
411_01,西5条,411_01,西5条
411_02,西5条,411_01,西5条
412_01,標津高校前,412_01,標津高校前
412_02,標津高校前,412_01,標津高校前
413_01,病院前,413_01,病院前
413_02,病院前,413_01,病院前
414_01,サーモンパーク入口,414_01,サーモンパーク入口
414_02,サーモンパーク入口,414_01,サーモンパーク入口
415_01,ポー川入口,415_01,ポー川入口
415_02,ポー川入口,415_01,ポー川入口
416_01,Ｃ団地入口,416_01,Ｃ団地入口
416_02,Ｃ団地入口,416_01,Ｃ団地入口
417_01,東2号,417_01,東2号
417_02,東2号,417_01,東2号
418_01,川北,418_01,川北
418_02,川北,418_01,川北
419_01,南3線,419_01,南3線
419_02,南3線,419_01,南3線
420_01,上武佐,420_01,上武佐
420_02,上武佐,420_01,上武佐
421_01,俵橋高台,421_01,俵橋高台
421_02,俵橋高台,421_01,俵橋高台
509_01,中標津町役場前（構内）,509_01,中標津町役場前（構内）
422_01,当幌,422_01,当幌
422_02,当幌,422_01,当幌
423_01,開栄,423_01,開栄
423_02,開栄,423_01,開栄
424_01,センター前,424_01,センター前
424_02,センター前,424_01,センター前
425_01,計根別,425_01,計根別
425_02,計根別,425_01,計根別
426_01,農高前,426_01,農高前
427_01,52線,427_01,52線
427_02,52線,427_01,52線
428_01,54線,428_01,54線
428_02,54線,428_01,54線
429_01,本別会館前,429_01,本別会館前
429_02,本別会館前,429_01,本別会館前
430_01,本別,430_01,本別
430_02,本別,430_01,本別
431_01,柏野,431_01,柏野
431_02,柏野,431_01,柏野
432_01,憲隆寺前,432_01,憲隆寺前
432_02,憲隆寺前,432_01,憲隆寺前
433_01,西春別,433_01,西春別
434_01,交差点,434_01,交差点
434_02,交差点,434_01,交差点
435_01,光進,435_01,光進
435_02,光進,435_01,光進
436_01,泉川,436_01,泉川
436_02,泉川,436_01,泉川
437_01,光進小学校,437_01,光進小学校
437_02,光進小学校,437_01,光進小学校
438_01,風連口,438_01,風連口
438_02,風連口,438_01,風連口
439_01,弥栄小学校前,439_01,弥栄小学校前
439_02,弥栄小学校前,439_01,弥栄小学校前
440_01,農協前,440_01,農協前
440_02,農協前,440_01,農協前
441_01,弥栄,441_01,弥栄
441_02,弥栄,441_01,弥栄
442_01,弥生入口,442_01,弥生入口
442_02,弥生入口,442_01,弥生入口
443_01,多和,443_01,多和
443_02,多和,443_01,多和
444_01,標茶高校前,444_01,標茶高校前
444_02,標茶高校前,444_01,標茶高校前
445_01,標茶町立病院,445_01,標茶町立病院
445_02,標茶町立病院,445_01,標茶町立病院
446_01,標茶駅前,446_01,標茶駅前
500_01,保養所前,500_01,保養所前
501_01,スポーツセンター前,501_01,スポーツセンター前
502_01,団地中央,502_01,団地中央
502_02,団地中央,502_01,団地中央
503_01,東中団地,503_01,東中団地
503_02,東中団地,503_01,東中団地
504_01,東15北6,504_01,東15北6
505_01,第2ひかり幼稚園,505_01,第2ひかり幼稚園
506_01,東12北6,506_01,東12北6
507_01,東11北5,507_01,東11北5
507_02,東11北5,507_01,東11北5
508_01,東中入口,508_01,東中入口
508_02,東中入口,508_01,東中入口
513_01,西町公住,513_01,西町公住
513_02,西町公住,513_01,西町公住
514_01,西町団地,514_01,西町団地
518_01,球場前,518_01,球場前
518_02,球場前,518_01,球場前
519_01,西2北2,519_01,西2北2
519_02,西2北2,519_01,西2北2
522_01,東泉,522_01,東泉
522_02,東泉,522_01,東泉
523_01,泉中央,523_01,泉中央
523_02,泉中央,523_01,泉中央
524_01,泉公住前,524_01,泉公住前
524_02,泉公住前,524_01,泉公住前
525_01,泉団地,525_01,泉団地
525_02,泉団地,525_01,泉団地
526_01,西11北4,526_01,西11北4
526_02,西11北4,526_01,西11北4
532_01,町立病院前,532_01,町立病院前
533_01,東武サウスヒルズ,533_01,東武サウスヒルズ
536_01,高校通り,536_01,高校通り
536_02,高校通り,536_01,高校通り
537_01,神社前,537_01,神社前
537_02,神社前,537_01,神社前
542_01,東児童館,542_01,東児童館
543_01,東7条坂下,543_01,東7条坂下
544_01,東小学校,544_01,東小学校
545_01,すずらん団地,545_01,すずらん団地
546_01,白樺団地,546_01,白樺団地
547_01,フレスポ前,547_01,フレスポ前
548_01,東19南7,548_01,東19南7
549_01,東団地,549_01,東団地
550_01,東14南3,550_01,東14南3
551_01,東11条,551_01,東11条
553_01,土木現業所前,553_01,土木現業所前
553_02,土木現業所前,553_01,土木現業所前
554_01,雪印工場前,554_01,雪印工場前
554_02,雪印工場前,554_01,雪印工場前
557_01,東中会館前,557_01,東中会館前
558_01,団地入口,558_01,団地入口
600_01,住吉町入口,600_01,住吉町入口
600_02,住吉町入口,600_01,住吉町入口
601_01,住吉町,601_01,住吉町
601_02,住吉町,601_01,住吉町
602_01,野付分岐,602_01,野付分岐
602_02,野付分岐,602_01,野付分岐
603_01,茶志骨橋,603_01,茶志骨橋
603_02,茶志骨橋,603_01,茶志骨橋
604_01,ふか場入口,604_01,ふか場入口
604_02,ふか場入口,604_01,ふか場入口
605_01,藤山牧場,605_01,藤山牧場
605_02,藤山牧場,605_02,藤山牧場
606_01,キャンプ場入口,606_01,キャンプ場入口
606_02,キャンプ場入口,606_01,キャンプ場入口
607_01,岬町,607_01,岬町
607_02,岬町,607_01,岬町
