stop_id,stop_name,similar_stop_id,similar_stop_name
51_02,帯広市役所南口,51_01,帯広市役所南口
52_01,帯広郵便局前,52_01,帯広郵便局前
52_02,帯広郵便局前,52_01,帯広郵便局前
53_01,駅北11丁目,53_01,駅北11丁目
54_02,かじのビル前,54_02,かじのビル前
55_01,西2条9丁目,55_01,西2条9丁目
56_02,西2条8丁目,56_02,西2条8丁目
57_01,西2条7丁目,57_01,西2条7丁目
58_02,西2条6丁目,58_02,西2条6丁目
58_03,西2条6丁目,58_02,西2条6丁目
58_04,西2条6丁目,58_02,西2条6丁目
59_01,西2条4丁目,59_01,西2条4丁目
59_02,西2条4丁目,59_01,西2条4丁目
60_01,西2条2丁目,60_01,西2条2丁目
61_01,西2条1丁目,61_01,西2条1丁目
61_02,西2条1丁目,61_01,西2条1丁目
61_03,西2条1丁目,61_01,西2条1丁目
61_04,西2条1丁目,61_01,西2条1丁目
62_01,鈴蘭公園入口,62_01,鈴蘭公園入口
62_02,鈴蘭公園入口,62_01,鈴蘭公園入口
63_01,木野郵便局前,63_01,木野郵便局前
63_02,木野郵便局前,63_01,木野郵便局前
64_01,木野農協前,64_01,木野農協前
64_02,木野農協前,64_01,木野農協前
64_03,木野農協前,64_01,木野農協前
65_01,宝来,1002_01,宝来
65_02,宝来,1002_01,宝来
66_01,宝来中央通り,66_01,宝来中央通り
66_02,宝来中央通り,66_01,宝来中央通り
67_01,宝来中央公園前,1000_01,宝来中央公園前
67_02,宝来中央公園前,1000_01,宝来中央公園前
68_01,宝来隧道前,68_01,宝来隧道前
68_02,宝来隧道前,68_01,宝来隧道前
69_01,緑南中学校前,69_01,緑南中学校前
69_02,緑南中学校前,69_01,緑南中学校前
70_01,下士幌6号,70_01,下士幌6号
70_02,下士幌6号,70_01,下士幌6号
71_01,下士幌7号,71_01,下士幌7号
71_02,下士幌7号,71_01,下士幌7号
72_01,下士幌8号,72_01,下士幌8号
72_02,下士幌8号,72_01,下士幌8号
73_01,下士幌,73_01,下士幌
73_02,下士幌,73_01,下士幌
74_01,下士幌小学校前,74_01,下士幌小学校前
74_02,下士幌小学校前,74_01,下士幌小学校前
75_01,旭橋,75_01,旭橋
75_02,旭橋,75_01,旭橋
76_01,十勝川温泉12号,76_01,十勝川温泉12号
76_02,十勝川温泉12号,76_01,十勝川温泉12号
77_01,十勝川温泉13号,77_01,十勝川温泉13号
77_02,十勝川温泉13号,77_01,十勝川温泉13号
78_01,十勝川温泉14号,78_01,十勝川温泉14号
78_02,十勝川温泉14号,78_01,十勝川温泉14号
79_01,第一ホテル,79_01,第一ホテル
80_01,観月苑,80_01,観月苑
81_01,笹井ホテル,81_01,笹井ホテル
82_01,ホテル大平原,82_01,ホテル大平原
82_02,ホテル大平原,82_01,ホテル大平原
83_01,十勝川温泉南,83_01,十勝川温泉南
84_01,エコロジーパーク,84_01,エコロジーパーク
85_01,帯広第2合同庁舎前,85_01,帯広第2合同庁舎前
85_02,帯広第2合同庁舎前,85_01,帯広第2合同庁舎前
86_01,西5条13丁目,86_01,西5条13丁目
86_02,西5条13丁目,86_01,西5条13丁目
87_01,長崎屋前,87_01,長崎屋前
87_02,長崎屋前,87_01,長崎屋前
88_01,第一病院前,88_01,第一病院前
88_02,第一病院前,88_01,第一病院前
89_01,西5条17丁目,89_01,西5条17丁目
89_02,西5条17丁目,89_01,西5条17丁目
90_01,イオン帯広店前,90_01,イオン帯広店前
90_02,イオン帯広店前,90_01,イオン帯広店前
90_03,イオン帯広店前,90_01,イオン帯広店前
91_01,公園東町1丁目,91_01,公園東町1丁目
91_02,公園東町1丁目,91_01,公園東町1丁目
92_01,グリーンパーク,92_01,グリーンパーク
92_02,グリーンパーク,92_01,グリーンパーク
93_01,公園東町4丁目,93_01,公園東町4丁目
93_02,公園東町4丁目,93_01,公園東町4丁目
94_01,西5条24丁目,94_01,西5条24丁目
94_02,西5条24丁目,94_01,西5条24丁目
95_01,四中前,95_01,四中前
95_02,四中前,95_01,四中前
95_03,四中前,95_01,四中前
95_04,四中前,95_01,四中前
96_01,西5条28丁目,96_01,西5条28丁目
96_02,西5条28丁目,96_01,西5条28丁目
97_01,弥生通西６条,97_01,弥生通西６条
97_02,弥生通西６条,97_01,弥生通西６条
98_01,弥生通西８条,98_01,弥生通西８条
98_02,弥生通西８条,98_01,弥生通西８条
99_01,弥生通西10条,99_01,弥生通西10条
99_02,弥生通西10条,99_01,弥生通西10条
100_01,弥生通西12条,100_01,弥生通西12条
100_02,弥生通西12条,100_01,弥生通西12条
101_01,公南弥生トンネル前,101_01,公南弥生トンネル前
101_02,公南弥生トンネル前,101_01,公南弥生トンネル前
102_01,善隣橋,102_01,善隣橋
102_02,善隣橋,102_01,善隣橋
103_01,普仁園前,103_01,普仁園前
103_02,普仁園前,103_01,普仁園前
104_01,自衛隊前,104_01,自衛隊前
104_02,自衛隊前,104_01,自衛隊前
105_01,修道館前,105_01,修道館前
105_02,修道館前,105_01,修道館前
106_01,東官舎前,106_01,東官舎前
106_02,東官舎前,106_01,東官舎前
106_03,東官舎前,106_01,東官舎前
107_01,別府団地前,107_01,別府団地前
107_02,別府団地前,107_01,別府団地前
108_01,南町中学校入口,108_01,南町中学校入口
108_02,南町中学校入口,108_01,南町中学校入口
109_01,西15条37丁目,109_01,西15条37丁目
109_02,西15条37丁目,109_01,西15条37丁目
110_01,稲田小学校前,110_01,稲田小学校前
110_02,稲田小学校前,110_01,稲田小学校前
111_01,農業高校正門北,111_01,農業高校正門北
111_02,農業高校正門北,111_01,農業高校正門北
112_01,北斗病院前,112_01,北斗病院前
112_02,北斗病院前,112_01,北斗病院前
113_01,帯広コア専門学校前,113_01,帯広コア専門学校前
113_02,帯広コア専門学校前,113_01,帯広コア専門学校前
114_01,看護学院前,114_01,看護学院前
114_02,看護学院前,114_01,看護学院前
115_01,西10条39丁目,115_01,西10条39丁目
115_02,西10条39丁目,115_01,西10条39丁目
116_01,西8条39丁目,116_01,西8条39丁目
116_02,西8条39丁目,116_01,西8条39丁目
117_01,西5条39丁目,117_01,西5条39丁目
117_02,西5条39丁目,117_01,西5条39丁目
118_01,西5条37丁目,118_01,西5条37丁目
118_02,西5条37丁目,118_01,西5条37丁目
119_01,イトーヨーカドー前,119_01,イトーヨーカドー前
119_02,イトーヨーカドー前,119_01,イトーヨーカドー前
120_01,農業高校前,120_01,農業高校前
120_02,農業高校前,120_01,農業高校前
121_01,農校住宅前,121_01,農校住宅前
121_02,農校住宅前,121_01,農校住宅前
122_01,駒翠,122_01,駒翠
122_02,駒翠,122_01,駒翠
123_01,畜産大学前,123_01,畜産大学前
123_02,畜産大学前,123_01,畜産大学前
124_01,畜大農場前,124_01,畜大農場前
125_01,ガーデンスパ十勝川温泉,125_01,ガーデンスパ十勝川温泉
126_01,国道西22条,126_01,国道西22条
126_02,国道西22条,126_01,国道西22条
126_03,国道西22条,126_01,国道西22条
126_04,国道西22条,126_01,国道西22条
127_01,西22条1丁目,127_01,西22条1丁目
127_02,西22条1丁目,127_01,西22条1丁目
128_01,国道西21条,128_01,国道西21条
128_02,国道西21条,128_01,国道西21条
129_01,国道西20条,129_01,国道西20条
129_02,国道西20条,129_01,国道西20条
130_01,西20条1丁目,130_01,西20条1丁目
130_02,西20条1丁目,130_01,西20条1丁目
131_01,国道西19条,131_01,国道西19条
131_02,国道西19条,131_01,国道西19条
132_01,国道西18条,132_01,国道西18条
132_02,国道西18条,132_01,国道西18条
